code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,is_attrition,date_registration,module_presentation_length,early_assessment_count_expected,early_assessment_weight_expected,assessment_submission_count_early,assessment_score_mean_early,assessment_score_std_early,assessment_score_max_early,assessment_score_min_early,assessment_weighted_score_sum_early,assessment_mean_submission_delay_early,assessment_late_submission_count_early,assessment_banked_count_early,assessment_type_count_cma_early,assessment_type_count_tma_early,vle_total_clicks_early,vle_event_count_early,vle_active_days_early,vle_unique_sites_early,vle_clicks_dataplus_early,vle_clicks_dualpane_early,vle_clicks_externalquiz_early,vle_clicks_forumng_early,vle_clicks_glossary_early,vle_clicks_homepage_early,vle_clicks_htmlactivity_early,vle_clicks_oucollaborate_early,vle_clicks_oucontent_early,vle_clicks_ouelluminate_early,vle_clicks_ouwiki_early,vle_clicks_page_early,vle_clicks_questionnaire_early,vle_clicks_quiz_early,vle_clicks_repeatactivity_early,vle_clicks_resource_early,vle_clicks_sharedsubpage_early,vle_clicks_subpage_early,vle_clicks_url_early,assessment_submission_ratio_early,assessment_weighted_score_ratio_early,registration_lead_days
FFF,2014B,601678,M,East Midlands Region,Lower Than A Level,30-40%,0-35,1,120,N,Withdrawn,1,-137.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0
FFF,2014B,601735,M,North Region,Lower Than A Level,,35-55,0,120,N,Pass,0,-82.0,241,2,25.0,2.0,68.0,11.313708498984761,76.0,60.0,17.0,-1.5,0.0,0.0,0.0,2.0,1960.0,532.0,71.0,106.0,0.0,1.0,0.0,110.0,0.0,310.0,0.0,0.0,915.0,0.0,74.0,7.0,10.0,264.0,0.0,24.0,0.0,240.0,5.0,1.0,0.68,82.0
FFF,2014B,602571,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1,-175.0,241,2,25.0,2.0,75.0,9.899494936611665,82.0,68.0,18.75,0.0,0.0,0.0,0.0,2.0,778.0,250.0,38.0,56.0,0.0,0.0,0.0,123.0,0.0,174.0,0.0,0.0,238.0,0.0,14.0,5.0,0.0,65.0,0.0,23.0,0.0,126.0,10.0,1.0,0.75,175.0
FFF,2014B,602672,M,East Midlands Region,Lower Than A Level,60-70%,0-35,1,180,N,Fail,0,-89.0,241,2,25.0,2.0,84.0,19.79898987322333,98.0,70.0,21.0,-1.5,0.0,0.0,0.0,2.0,317.0,115.0,20.0,47.0,0.0,0.0,0.0,16.0,0.0,46.0,0.0,0.0,111.0,0.0,2.0,4.0,0.0,72.0,0.0,9.0,0.0,54.0,3.0,1.0,0.84,89.0
FFF,2014B,602681,M,Wales,HE Qualification,30-40%,0-35,0,60,N,Pass,0,-23.0,241,2,25.0,2.0,88.0,14.142135623730951,98.0,78.0,22.0,0.0,0.0,0.0,0.0,2.0,467.0,143.0,25.0,29.0,0.0,0.0,0.0,231.0,0.0,116.0,0.0,0.0,48.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,59.0,4.0,1.0,0.88,23.0
FFF,2014B,602818,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,0,-131.0,241,2,25.0,2.0,74.0,16.97056274847714,86.0,62.0,18.5,-1.0,0.0,0.0,0.0,2.0,893.0,236.0,37.0,51.0,0.0,0.0,0.0,57.0,0.0,124.0,0.0,0.0,399.0,0.0,19.0,5.0,3.0,179.0,0.0,6.0,0.0,97.0,4.0,1.0,0.74,131.0
FFF,2014B,602854,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,0,-75.0,241,2,25.0,2.0,91.0,9.899494936611665,98.0,84.0,22.75,-1.0,0.0,0.0,0.0,2.0,2328.0,810.0,81.0,102.0,0.0,0.0,0.0,772.0,0.0,424.0,0.0,0.0,575.0,0.0,57.0,8.0,9.0,271.0,0.0,13.0,0.0,183.0,16.0,1.0,0.91,75.0
FFF,2014B,602862,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,0,-28.0,241,2,25.0,2.0,81.0,1.4142135623730951,82.0,80.0,20.25,-6.5,0.0,0.0,0.0,2.0,2084.0,463.0,47.0,123.0,0.0,0.0,0.0,162.0,0.0,338.0,0.0,0.0,908.0,0.0,23.0,6.0,6.0,330.0,0.0,20.0,0.0,275.0,16.0,1.0,0.81,28.0
FFF,2014B,603111,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,1,120,N,Pass,0,-23.0,241,2,25.0,2.0,77.0,4.242640687119285,80.0,74.0,19.25,-39.0,0.0,2.0,0.0,2.0,382.0,131.0,21.0,45.0,0.0,0.0,0.0,87.0,0.0,87.0,0.0,12.0,104.0,0.0,0.0,1.0,0.0,38.0,0.0,7.0,0.0,40.0,6.0,1.0,0.77,23.0
FFF,2014B,603163,M,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,0,-89.0,241,2,25.0,2.0,84.0,11.313708498984761,92.0,76.0,21.0,-1.0,0.0,0.0,0.0,2.0,848.0,262.0,46.0,49.0,0.0,0.0,0.0,116.0,0.0,148.0,0.0,0.0,359.0,0.0,13.0,3.0,9.0,100.0,0.0,13.0,0.0,85.0,2.0,1.0,0.84,89.0
FFF,2014B,603319,M,North Region,HE Qualification,,0-35,0,60,N,Withdrawn,1,-151.0,241,2,25.0,2.0,71.0,15.556349186104045,82.0,60.0,17.75,-1.0,0.0,0.0,0.0,2.0,612.0,192.0,30.0,51.0,0.0,0.0,0.0,145.0,0.0,155.0,0.0,3.0,150.0,0.0,5.0,5.0,0.0,47.0,0.0,23.0,0.0,74.0,5.0,1.0,0.71,151.0
FFF,2014B,603483,F,South Region,Lower Than A Level,80-90%,35-55,0,90,N,Withdrawn,1,-110.0,241,2,25.0,2.0,45.0,32.526911934581186,68.0,22.0,11.25,3.5,1.0,0.0,0.0,2.0,985.0,162.0,15.0,70.0,0.0,0.0,0.0,9.0,0.0,63.0,0.0,0.0,638.0,0.0,40.0,6.0,10.0,20.0,0.0,29.0,0.0,161.0,9.0,1.0,0.45,110.0
FFF,2014B,603539,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,-129.0,241,2,25.0,2.0,81.0,7.0710678118654755,86.0,76.0,20.25,-1.0,0.0,0.0,0.0,2.0,1884.0,478.0,62.0,102.0,0.0,0.0,0.0,189.0,0.0,272.0,0.0,3.0,661.0,0.0,31.0,9.0,9.0,438.0,0.0,36.0,0.0,224.0,12.0,1.0,0.81,129.0
FFF,2014B,603694,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,0,-164.0,241,2,25.0,2.0,77.0,1.4142135623730951,78.0,76.0,19.25,-0.5,0.0,0.0,0.0,2.0,434.0,177.0,37.0,36.0,0.0,0.0,0.0,160.0,0.0,138.0,0.0,8.0,33.0,0.0,0.0,6.0,0.0,35.0,0.0,10.0,0.0,40.0,4.0,1.0,0.77,164.0
FFF,2014B,603848,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,1,120,Y,Fail,0,2.0,241,2,25.0,2.0,63.0,15.556349186104045,74.0,52.0,15.75,-39.0,0.0,2.0,0.0,2.0,515.0,180.0,30.0,39.0,0.0,0.0,0.0,163.0,0.0,100.0,0.0,18.0,70.0,0.0,1.0,0.0,0.0,85.0,0.0,15.0,0.0,56.0,7.0,1.0,0.63,0.0
FFF,2014B,603972,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,-165.0,241,2,25.0,2.0,75.0,7.0710678118654755,80.0,70.0,18.75,-5.5,0.0,0.0,0.0,2.0,1934.0,504.0,66.0,92.0,0.0,0.0,0.0,368.0,0.0,279.0,0.0,0.0,701.0,0.0,33.0,10.0,9.0,287.0,0.0,23.0,0.0,200.0,24.0,1.0,0.75,165.0
FFF,2014B,604174,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,0,-29.0,241,2,25.0,2.0,70.0,5.656854249492381,74.0,66.0,17.5,-1.0,0.0,0.0,0.0,2.0,1332.0,388.0,67.0,87.0,0.0,0.0,0.0,211.0,0.0,217.0,0.0,5.0,550.0,0.0,0.0,8.0,0.0,137.0,0.0,22.0,0.0,159.0,23.0,1.0,0.7,29.0
FFF,2014B,604234,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,0,-165.0,241,2,25.0,1.0,86.0,0.0,86.0,86.0,10.75,-1.0,0.0,0.0,0.0,1.0,127.0,55.0,12.0,28.0,0.0,0.0,0.0,16.0,0.0,33.0,0.0,0.0,33.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,32.0,1.0,0.5,0.43,165.0
FFF,2014B,604293,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,0,-168.0,241,2,25.0,2.0,62.0,25.45584412271571,80.0,44.0,15.5,0.0,0.0,0.0,0.0,2.0,636.0,200.0,37.0,42.0,0.0,0.0,0.0,211.0,0.0,131.0,0.0,1.0,124.0,0.0,0.0,6.0,0.0,76.0,0.0,7.0,0.0,76.0,4.0,1.0,0.62,168.0
FFF,2014B,604326,F,Wales,No Formal quals,30-40%,0-35,0,90,N,Fail,0,-93.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0
FFF,2014B,604338,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,-25.0,241,2,25.0,2.0,89.0,9.899494936611665,96.0,82.0,22.25,-1.0,0.0,0.0,0.0,2.0,1381.0,339.0,55.0,47.0,0.0,0.0,0.0,463.0,41.0,176.0,0.0,0.0,210.0,0.0,1.0,3.0,0.0,337.0,0.0,10.0,0.0,139.0,1.0,1.0,0.89,25.0
FFF,2014B,604614,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,1,-144.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0
FFF,2014B,604678,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,Y,Withdrawn,1,-122.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
FFF,2014B,604698,M,London Region,No Formal quals,10-20,35-55,0,90,N,Pass,0,-50.0,241,2,25.0,2.0,75.0,4.242640687119285,78.0,72.0,18.75,-7.0,0.0,0.0,0.0,2.0,3574.0,817.0,85.0,101.0,0.0,0.0,0.0,1121.0,0.0,916.0,0.0,3.0,655.0,0.0,18.0,6.0,7.0,500.0,0.0,25.0,0.0,306.0,17.0,1.0,0.75,50.0
FFF,2014B,604946,M,London Region,HE Qualification,10-20,35-55,1,120,N,Withdrawn,1,-95.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
FFF,2014B,604969,M,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,1,-149.0,241,2,25.0,1.0,78.0,0.0,78.0,78.0,9.75,4.0,1.0,0.0,0.0,1.0,348.0,148.0,17.0,54.0,0.0,0.0,0.0,35.0,0.0,83.0,0.0,0.0,52.0,0.0,1.0,4.0,3.0,64.0,0.0,17.0,0.0,75.0,14.0,0.5,0.39,149.0
FFF,2014B,605228,F,London Region,Lower Than A Level,70-80%,0-35,1,240,N,Withdrawn,1,-25.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,40.0,6.0,17.0,0.0,0.0,0.0,17.0,0.0,36.0,0.0,0.0,42.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,25.0
FFF,2014B,605312,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,0,-130.0,241,2,25.0,2.0,79.0,12.727922061357855,88.0,70.0,19.75,-0.5,0.0,0.0,0.0,2.0,2638.0,611.0,75.0,110.0,0.0,0.0,0.0,306.0,0.0,504.0,0.0,7.0,1154.0,0.0,21.0,11.0,9.0,323.0,0.0,21.0,0.0,255.0,27.0,1.0,0.79,130.0
FFF,2014B,605370,M,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,0,-104.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,144.0,30.0,30.0,0.0,0.0,0.0,116.0,0.0,135.0,0.0,1.0,65.0,0.0,4.0,2.0,0.0,172.0,0.0,5.0,0.0,38.0,2.0,0.0,0.0,104.0
FFF,2014B,605475,M,Scotland,A Level or Equivalent,60-70%,0-35,0,180,N,Pass,0,-25.0,241,2,25.0,2.0,72.0,5.656854249492381,76.0,68.0,18.0,-2.5,0.0,0.0,0.0,2.0,2616.0,579.0,63.0,101.0,0.0,0.0,0.0,263.0,7.0,475.0,0.0,0.0,938.0,0.0,31.0,11.0,9.0,498.0,0.0,19.0,0.0,342.0,23.0,1.0,0.72,25.0
FFF,2014B,605493,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,0,-25.0,241,2,25.0,2.0,91.0,9.899494936611665,98.0,84.0,22.75,-3.0,0.0,0.0,0.0,2.0,1192.0,418.0,52.0,77.0,0.0,1.0,0.0,341.0,0.0,235.0,0.0,3.0,193.0,0.0,18.0,6.0,6.0,221.0,0.0,48.0,0.0,106.0,14.0,1.0,0.91,25.0
FFF,2014B,605522,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0,-17.0,241,2,25.0,2.0,67.0,4.242640687119285,70.0,64.0,16.75,0.0,0.0,0.0,0.0,2.0,839.0,195.0,32.0,57.0,0.0,0.0,0.0,85.0,0.0,107.0,0.0,0.0,457.0,0.0,31.0,4.0,9.0,44.0,0.0,11.0,0.0,86.0,5.0,1.0,0.67,17.0
FFF,2014B,606300,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,1,-146.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0
FFF,2014B,606407,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,1,120,N,Fail,0,40.0,241,2,25.0,1.0,72.0,0.0,72.0,72.0,9.0,49.0,1.0,0.0,0.0,1.0,451.0,161.0,17.0,60.0,0.0,0.0,0.0,46.0,0.0,120.0,0.0,0.0,145.0,0.0,1.0,10.0,0.0,1.0,0.0,35.0,0.0,90.0,3.0,0.5,0.36,0.0
FFF,2014B,606713,M,Ireland,HE Qualification,0-10%,35-55,0,60,N,Pass,0,-22.0,241,2,25.0,2.0,62.0,31.11269837220809,84.0,40.0,15.5,-4.0,0.0,0.0,0.0,2.0,119.0,55.0,10.0,23.0,0.0,0.0,0.0,14.0,0.0,20.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,28.0,1.0,1.0,0.62,22.0
FFF,2014B,606870,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass,0,-22.0,241,2,25.0,2.0,90.0,5.656854249492381,94.0,86.0,22.5,-1.5,0.0,0.0,0.0,2.0,789.0,244.0,44.0,56.0,0.0,0.0,0.0,58.0,0.0,138.0,0.0,0.0,350.0,0.0,5.0,1.0,11.0,112.0,0.0,40.0,0.0,73.0,1.0,1.0,0.9,22.0
FFF,2014B,606911,M,South West Region,Lower Than A Level,40-50%,35-55,1,150,N,Withdrawn,1,-75.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,16.0,2.0,8.0,0.0,0.0,0.0,42.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,75.0
FFF,2014B,606935,M,Scotland,HE Qualification,20-30%,0-35,1,120,N,Fail,0,-29.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,27.0,6.0,11.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,29.0
FFF,2014B,606967,M,Scotland,A Level or Equivalent,70-80%,0-35,1,150,N,Fail,0,-71.0,241,2,25.0,1.0,56.0,0.0,56.0,56.0,7.0,-1.0,0.0,0.0,0.0,1.0,388.0,106.0,20.0,41.0,0.0,0.0,0.0,37.0,0.0,74.0,0.0,0.0,199.0,0.0,16.0,3.0,0.0,0.0,0.0,9.0,0.0,46.0,4.0,0.5,0.28,71.0
FFF,2014B,606976,M,Ireland,Lower Than A Level,90-100%,0-35,0,60,N,Pass,0,-25.0,241,2,25.0,2.0,69.0,32.526911934581186,92.0,46.0,17.25,0.0,0.0,0.0,0.0,2.0,416.0,168.0,31.0,52.0,0.0,0.0,0.0,173.0,0.0,99.0,0.0,10.0,33.0,0.0,1.0,4.0,0.0,6.0,0.0,17.0,0.0,67.0,6.0,1.0,0.69,25.0
FFF,2014B,606977,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,0,-146.0,241,2,25.0,2.0,70.0,11.313708498984761,78.0,62.0,17.5,-1.0,0.0,0.0,0.0,2.0,1234.0,287.0,28.0,65.0,0.0,0.0,0.0,221.0,0.0,182.0,0.0,5.0,423.0,0.0,19.0,11.0,6.0,178.0,0.0,9.0,0.0,172.0,8.0,1.0,0.7,146.0
FFF,2014B,607453,M,South East Region,HE Qualification,20-30%,0-35,1,240,N,Pass,0,-99.0,241,2,25.0,2.0,70.0,25.45584412271571,88.0,52.0,17.5,-1.0,0.0,0.0,0.0,2.0,826.0,244.0,48.0,56.0,0.0,0.0,0.0,161.0,0.0,113.0,0.0,1.0,411.0,0.0,11.0,4.0,9.0,0.0,0.0,7.0,0.0,99.0,10.0,1.0,0.7,99.0
FFF,2014B,607702,M,North Western Region,Lower Than A Level,10-20,0-35,1,120,N,Fail,0,-17.0,241,2,25.0,2.0,56.0,19.79898987322333,70.0,42.0,14.0,-2.0,0.0,0.0,0.0,2.0,313.0,98.0,18.0,37.0,0.0,0.0,0.0,63.0,0.0,39.0,0.0,11.0,128.0,0.0,11.0,2.0,0.0,0.0,0.0,9.0,0.0,50.0,0.0,1.0,0.56,17.0
FFF,2014B,607896,M,London Region,A Level or Equivalent,30-40%,0-35,1,150,Y,Pass,0,-118.0,241,2,25.0,2.0,75.0,1.4142135623730951,76.0,74.0,18.75,-1.0,0.0,0.0,0.0,2.0,632.0,225.0,38.0,43.0,0.0,0.0,0.0,20.0,1.0,89.0,0.0,1.0,202.0,0.0,1.0,3.0,0.0,214.0,0.0,9.0,0.0,88.0,4.0,1.0,0.75,118.0
FFF,2014B,607899,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0,-25.0,241,2,25.0,2.0,68.0,28.284271247461902,88.0,48.0,17.0,2.5,1.0,0.0,0.0,2.0,444.0,109.0,16.0,45.0,0.0,0.0,0.0,96.0,0.0,79.0,0.0,2.0,159.0,0.0,0.0,4.0,3.0,1.0,0.0,9.0,0.0,79.0,12.0,1.0,0.68,25.0
FFF,2014B,608111,M,London Region,HE Qualification,10-20,35-55,1,180,N,Fail,0,-24.0,241,2,25.0,2.0,71.0,1.4142135623730951,72.0,70.0,17.75,-39.0,0.0,2.0,0.0,2.0,101.0,24.0,8.0,9.0,0.0,0.0,0.0,19.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,3.0,1.0,1.0,0.71,24.0
FFF,2014B,608173,M,Wales,Lower Than A Level,20-30%,0-35,0,75,N,Withdrawn,1,-93.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,71.0,11.0,25.0,0.0,0.0,0.0,109.0,0.0,45.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,1.0,0.0,6.0,0.0,40.0,2.0,0.0,0.0,93.0
FFF,2014B,608618,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn,1,-122.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
FFF,2014B,608727,M,North Region,A Level or Equivalent,10-20,0-35,1,120,N,Withdrawn,1,-82.0,241,2,25.0,2.0,58.0,14.142135623730951,68.0,48.0,14.5,-3.0,0.0,0.0,0.0,2.0,503.0,146.0,22.0,53.0,0.0,0.0,0.0,25.0,0.0,58.0,0.0,0.0,250.0,0.0,14.0,5.0,6.0,84.0,0.0,4.0,0.0,56.0,1.0,1.0,0.58,82.0
FFF,2014B,608864,F,Scotland,Post Graduate Qualification,90-100%,35-55,1,120,N,Fail,0,-17.0,241,2,25.0,2.0,80.0,28.284271247461902,100.0,60.0,20.0,-12.5,0.0,1.0,0.0,2.0,139.0,48.0,9.0,16.0,0.0,0.0,0.0,43.0,0.0,37.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,1.0,0.8,17.0
FFF,2014B,608891,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction,0,-68.0,241,2,25.0,2.0,93.0,1.4142135623730951,94.0,92.0,23.25,-6.0,0.0,0.0,0.0,2.0,1274.0,469.0,49.0,94.0,0.0,0.0,0.0,388.0,0.0,122.0,0.0,3.0,365.0,0.0,32.0,8.0,9.0,171.0,0.0,13.0,0.0,133.0,30.0,1.0,0.93,68.0
FFF,2014B,609171,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,0,-151.0,241,2,25.0,2.0,76.0,22.627416997969522,92.0,60.0,19.0,-0.5,0.0,0.0,0.0,2.0,958.0,207.0,29.0,49.0,0.0,0.0,0.0,216.0,0.0,145.0,0.0,8.0,343.0,0.0,8.0,4.0,0.0,122.0,0.0,10.0,0.0,94.0,8.0,1.0,0.76,151.0
FFF,2014B,609347,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,1,-22.0,241,2,25.0,2.0,76.0,0.0,76.0,76.0,19.0,-1.5,0.0,0.0,0.0,2.0,491.0,191.0,20.0,56.0,0.0,0.0,0.0,135.0,0.0,107.0,0.0,0.0,96.0,0.0,3.0,8.0,0.0,20.0,0.0,36.0,0.0,71.0,15.0,1.0,0.76,22.0
FFF,2014B,609868,F,Wales,Lower Than A Level,10-20,0-35,0,90,N,Fail,0,-123.0,241,2,25.0,2.0,67.0,15.556349186104045,78.0,56.0,16.75,-1.0,0.0,0.0,0.0,2.0,742.0,148.0,14.0,52.0,0.0,0.0,0.0,267.0,0.0,73.0,0.0,0.0,150.0,0.0,0.0,5.0,0.0,145.0,0.0,14.0,0.0,81.0,7.0,1.0,0.67,123.0
FFF,2014B,609891,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,240,N,Pass,0,-22.0,241,2,25.0,2.0,68.0,16.97056274847714,80.0,56.0,17.0,0.0,0.0,0.0,0.0,2.0,366.0,148.0,22.0,37.0,0.0,0.0,0.0,80.0,0.0,78.0,0.0,0.0,124.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,66.0,6.0,1.0,0.68,22.0
FFF,2014B,610094,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,0,-134.0,241,2,25.0,2.0,60.0,33.94112549695428,84.0,36.0,15.0,-1.5,0.0,0.0,0.0,2.0,1439.0,442.0,63.0,81.0,0.0,0.0,0.0,489.0,0.0,237.0,0.0,2.0,491.0,0.0,40.0,5.0,10.0,19.0,0.0,42.0,0.0,99.0,5.0,1.0,0.6,134.0
FFF,2014B,610267,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,-95.0,241,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,95.0
FFF,2014B,610272,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,0,-43.0,241,2,25.0,2.0,88.0,5.656854249492381,92.0,84.0,22.0,-0.5,0.0,0.0,0.0,2.0,768.0,222.0,35.0,67.0,0.0,0.0,0.0,40.0,0.0,132.0,0.0,7.0,332.0,0.0,7.0,6.0,10.0,135.0,0.0,11.0,0.0,73.0,15.0,1.0,0.88,43.0
FFF,2014B,610273,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0,-149.0,241,2,25.0,2.0,73.0,18.384776310850235,86.0,60.0,18.25,-2.0,0.0,0.0,0.0,2.0,397.0,161.0,22.0,48.0,0.0,0.0,0.0,30.0,0.0,77.0,0.0,0.0,132.0,0.0,1.0,5.0,0.0,69.0,0.0,21.0,0.0,60.0,2.0,1.0,0.73,149.0
FFF,2014B,610771,M,South East Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,-51.0,241,2,25.0,2.0,72.0,0.0,72.0,72.0,18.0,3.0,1.0,0.0,0.0,2.0,482.0,151.0,28.0,46.0,0.0,0.0,0.0,126.0,0.0,98.0,0.0,0.0,168.0,0.0,2.0,8.0,0.0,0.0,0.0,7.0,0.0,70.0,3.0,1.0,0.72,51.0
FFF,2014B,610775,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0,-51.0,241,2,25.0,2.0,84.0,5.656854249492381,88.0,80.0,21.0,0.0,0.0,0.0,0.0,2.0,1766.0,363.0,40.0,84.0,0.0,0.0,0.0,351.0,0.0,253.0,0.0,0.0,623.0,0.0,33.0,8.0,3.0,238.0,0.0,22.0,0.0,216.0,19.0,1.0,0.84,51.0
FFF,2014B,610778,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,Withdrawn,1,-100.0,241,2,25.0,2.0,89.0,1.4142135623730951,90.0,88.0,22.25,-11.5,0.0,0.0,0.0,2.0,980.0,277.0,45.0,61.0,0.0,0.0,0.0,102.0,0.0,169.0,0.0,4.0,394.0,0.0,12.0,7.0,9.0,169.0,0.0,9.0,0.0,99.0,6.0,1.0,0.89,100.0
